Match-Up,Minute,Player,Squad,xG,Distance,Body Part,Player.1,Event,input_dir,crop_dir,output_dir,dist,angle,player_dist,ball
"Brighton & Hove Albion vs. Burnley Match Report – Saturday September 14, 2019",51,Neal Maupay,Brighton,0.1,12.0,Right Foot,Solly March,Pass (Live),./image/train/76.png,./inference/cropped/train/76_match_cropped.png,./inference/output/train/76_match_mapped.png,301.2806001056158,43.924149379208735,[     139.01      174.98      149.75       225.8      153.94      136.06      257.28      120.95      59.237       342.6       79.31      204.63      206.23      67.742      54.626      513.44      514.63],"[209, 217]"
"Brighton & Hove Albion vs. Burnley Match Report – Saturday September 14, 2019",90+1,Jeff Hendrick,Burnley,0.03,30.0,Right Foot,Matěj Vydra,Pass (Live),./image/train/77.png,./inference/cropped/train/77_match_cropped.png,./inference/output/train/77_match_mapped.png,801.7137893288352,72.3560669064722,[     1081.8      106.98      395.07      195.11       298.8      130.36      244.18      88.408         183      100.02      264.91      198.13      139.23      19.723      148.08],"[764, -243]"
"Tottenham Hotspur vs. Crystal Palace Match Report – Saturday September 14, 2019",10,Son Heung-min,Tottenham,0.06,13.0,Left Foot,Toby Alderweireld,Pass (Live),./image/train/78.png,./inference/cropped/train/78_match_cropped.png,./inference/output/train/78_match_mapped.png,1686.4032732416051,86.94078446049639,[     314.01      238.82      41.049      247.83      172.39      245.33      95.336      267.03      84.315      119.67      164.92      26.683      15.556      384.91],"[1684, 90]"
"Tottenham Hotspur vs. Crystal Palace Match Report – Saturday September 14, 2019",23,Son Heung-min,Tottenham,0.04,11.0,Left Foot,Serge Aurier,Pass (Live),./image/train/79.png,./inference/cropped/train/79_match_cropped.png,./inference/output/train/79_match_mapped.png,1831.1903232597097,84.57894998782882,[     303.31      264.71      387.36      288.44      144.55      367.18      194.18      582.46      211.12      302.19      622.93      134.71      43.267      618.09      53.712      613.84],"[1823, -173]"
"Tottenham Hotspur vs. Crystal Palace Match Report – Saturday September 14, 2019",42,Érik Lamela,Tottenham,0.42,7.0,Left Foot,Harry Kane,Pass (Live),./image/train/80.png,./inference/cropped/train/80_match_cropped.png,./inference/output/train/80_match_mapped.png,1780.0719086598722,89.48499562730674,[      497.4      356.97      301.88      281.66      31.385      258.31       321.5      269.16      545.09      367.64      58.009      117.39        89.9      704.41],"[1780, -16]"
"Norwich City vs. Manchester City Match Report – Saturday September 14, 2019",28,Todd Cantwell,Norwich City,0.57,5.0,Left Foot,Teemu Pukki,Pass (Live),./image/train/81.png,./inference/cropped/train/81_match_cropped.png,./inference/output/train/81_match_mapped.png,97.12878049270464,61.05998730716064,[     117.11      35.384      114.93      60.877      77.162      31.623],"[85, -47]"
"Norwich City vs. Manchester City Match Report – Saturday September 14, 2019",45,Sergio Agüero,Manchester City,0.25,10.0,Head,Bernardo Silva,Pass (Live),./image/train/82.png,./inference/cropped/train/82_match_cropped.png,./inference/output/train/82_match_mapped.png,1514.6438525277156,86.02488343393604,[     69.893      451.25      117.69      175.86      289.79      323.14      199.04      261.22      176.31      338.02       293.8      335.62      392.23      352.51],"[1511, 105]"
"Norwich City vs. Manchester City Match Report – Saturday September 14, 2019",50,Teemu Pukki,Norwich City,0.47,9.0,Right Foot,Emi Buendía,Pass (Live),./image/train/83.png,./inference/cropped/train/83_match_cropped.png,./inference/output/train/83_match_mapped.png,1703.3804624921586,88.78899535905516,[     251.98      90.907      202.63      137.44      126.59      72.277      120.42],"[1703, -36]"
"Norwich City vs. Manchester City Match Report – Saturday September 14, 2019",88,Rodri,Manchester City,0.03,27.0,Right Foot,Gabriel Jesus,Pass (Live),./image/train/84.png,./inference/cropped/train/84_match_cropped.png,./inference/output/train/84_match_mapped.png,308.27422856930485,87.58310619300589,[     134.16      214.25      192.04      81.302      91.837      98.082      226.74      176.82      171.49      246.03       130.6      162.29      158.05      56.727      83.934      149.63       126.5      297.89],"[308, -13]"
"Bournemouth vs. Everton Match Report – Sunday September 15, 2019",44,Dominic Calvert-Lewin,Everton,0.45,6.0,Head,Richarlison,Pass (Live),./image/train/85.png,./inference/cropped/train/85_match_cropped.png,./inference/output/train/85_match_mapped.png,2151.1915302919915,63.97096438619956,[     1250.6      1069.4       809.5      765.84      886.96      801.56      921.02      970.15      739.64      576.52],"[1933, -944]"
"Bournemouth vs. Everton Match Report – Sunday September 15, 2019",72,Callum Wilson,Bournemouth,0.32,19.0,Right Foot,Diego Rico,Pass (Live),./image/train/86.png,./inference/cropped/train/86_match_cropped.png,./inference/output/train/86_match_mapped.png,499.6498774141749,18.072322148959497,[     314.89      212.88      381.27       100.5],"[155, -475]"
"Watford vs. Arsenal Match Report – Sunday September 15, 2019",21,Pierre-Emerick Aubameyang,Arsenal,0.07,15.0,Right Foot,Sead Kolašinac,Pass (Live),./image/train/87.png,./inference/cropped/train/87_match_cropped.png,./inference/output/train/87_match_mapped.png,1619.0274858692178,87.13229304543906,[      158.2      206.18      253.33      178.14      55.227      197.02      160.38      30.232      91.679      460.44      48.384],"[1617, -81]"
"Watford vs. Arsenal Match Report – Sunday September 15, 2019",32,Pierre-Emerick Aubameyang,Arsenal,0.54,7.0,Left Foot,Ainsley Maitland-Niles,Pass (Live),./image/train/88.png,./inference/cropped/train/88_match_cropped.png,./inference/output/train/88_match_mapped.png,1770.1627043862381,89.22315568102432,[     217.66      271.31      420.74      488.12      274.77      318.76      209.29      379.03      369.91      166.93      210.44      59.076      478.43      630.58],"[1770, -24]"
"Watford vs. Arsenal Match Report – Sunday September 15, 2019",53,Tom Cleverley,Watford,0.24,17.0,Right Foot,Gerard Deulofeu,Pass (Live),./image/train/89.png,./inference/cropped/train/89_match_cropped.png,./inference/output/train/89_match_mapped.png,1642.4082927213926,87.6271265872396,[     174.64       134.2      357.35      223.14      56.613      318.25      345.17       244.9      463.55      556.35      43.417      494.39      13.342],"[1641, 68]"
"Southampton vs. Bournemouth Match Report – Friday September 20, 2019",35,Harry Wilson,Bournemouth,0.33,11.0,Left Foot,Philip Billing,Pass (Live),./image/train/90.png,,Failed,,,,
"Leicester City vs. Tottenham Hotspur Match Report – Saturday September 21, 2019",29.0,Harry Kane,Tottenham,0.36,10.0,Right Foot,Son Heung-min,Pass (Live),./image/train/91.png,./inference/cropped/train/91_match_cropped.png,./inference/output/train/91_match_mapped.png,589.7262076591136,-32.74690141805158,[     626.34       841.8      909.23      683.62      568.46      594.09      920.53      458.68],"[-319, -496]"
"Leicester City vs. Tottenham Hotspur Match Report – Saturday September 21, 2019",69.0,Ricardo Pereira,Leicester City,0.42,10.0,Right Foot,Harvey Barnes,Pass (Live),./image/train/92.png,./inference/cropped/train/92_match_cropped.png,./inference/output/train/92_match_mapped.png,1457.9437574886076,63.08344538304867,[     527.53      606.53      317.74      569.94       301.2      316.81      422.17      832.98      204.88      378.11      63.514      148.72],"[1300, -660]"
"Leicester City vs. Tottenham Hotspur Match Report – Saturday September 21, 2019",85.0,James Maddison,Leicester City,0.03,31.0,Right Foot,Hamza Choudhury,Pass (Live),./image/train/93.png,./inference/cropped/train/93_match_cropped.png,./inference/output/train/93_match_mapped.png,483.5297302131483,51.80284140874923,[      402.5      395.25       304.8      271.58      99.705      555.99      289.93       105.1      422.23         104       384.2      439.68       124.2      313.46      755.14],"[380, 299]"
"Manchester City vs. Watford Match Report – Saturday September 21, 2019",1,David Silva,Manchester City,0.74,3.0,Left Foot,Kevin De Bruyne,Pass (Live),./image/train/94.png,,Failed,,,,
"Manchester City vs. Watford Match Report – Saturday September 21, 2019",18,Nicolás Otamendi,Manchester City,0.53,3.0,Right Foot,Sergio Agüero,Pass (Live),./image/train/95.png,./inference/cropped/train/95_match_cropped.png,./inference/output/train/95_match_mapped.png,1858.8437266214714,88.27363153279333,[     92.022      318.42       94.81      128.16      258.77      246.59      100.58      226.61      250.45      116.61      132.74      168.34      285.78],"[1858, 56]"
"Manchester City vs. Watford Match Report – Saturday September 21, 2019",60,Bernardo Silva,Manchester City,0.64,4.0,Left Foot,Kevin De Bruyne,Pass (Live),./image/train/96.png,./inference/cropped/train/96_match_cropped.png,./inference/output/train/96_match_mapped.png,217.83020910791964,31.86597769360368,[      507.1      237.53      39.319      71.309      483.14      398.72      77.885      132.97      110.17      440.78],"[115, 185]"
"Manchester City vs. Watford Match Report – Saturday September 21, 2019",85,Kevin De Bruyne,Manchester City,0.04,18.0,Right Foot,Riyad Mahrez,Pass (Live),./image/train/97.png,./inference/cropped/train/97_match_cropped.png,./inference/output/train/97_match_mapped.png,324.45955063767195,48.498444565022176,[      280.6      117.21      82.759      80.753      229.79      328.94      60.638      14.142      181.02      372.26      185.65],"[243, 215]"
"Everton vs. Sheffield United Match Report – Saturday September 21, 2019",79,Lys Mousset,Sheffield Utd,0.41,14.0,Right Foot,John Lundstram,Pass (Live),./image/train/98.png,./inference/cropped/train/98_match_cropped.png,./inference/output/train/98_match_mapped.png,245.45875417267155,19.763736353096416,[     83.096      409.64      28.636      141.35      89.989      516.38],"[83, 231]"
"Burnley vs. Norwich City Match Report – Saturday September 21, 2019",14.0,Chris Wood,Burnley,0.59,4.0,Left Foot,Dwight McNeil,Pass (Live),./image/train/99.png,./inference/cropped/train/99_match_cropped.png,./inference/output/train/99_match_mapped.png,1889.3821741511165,86.5712129498733,[     125.48      143.03      270.44       377.7       251.7      61.327      149.46      299.13      379.75      156.92      251.77      169.26      290.76      550.11],"[1886, 113]"
"Crystal Palace vs. Wolverhampton Wanderers Match Report – Sunday September 22, 2019",90+5,Diogo Jota,Wolves,0.44,5.0,Right Foot,Adama Traoré,Pass (Live),./image/train/100.png,./inference/cropped/train/100_match_cropped.png,./inference/output/train/100_match_mapped.png,1814.1069428233827,86.1439071477852,[     412.57       539.8      406.42      445.04      162.23       211.4      195.36      228.04      80.411      145.06      22.804],"[1810, -122]"
"West Ham United vs. Manchester United Match Report – Sunday September 22, 2019",44.0,Andriy Yarmolenko,West Ham,0.07,15.0,Left Foot,Felipe Anderson,Pass (Live),./image/train/101.png,./inference/cropped/train/101_match_cropped.png,./inference/output/train/101_match_mapped.png,1635.4562054668415,87.58196975305236,[     244.91      165.47       96.26      146.01      64.661      116.48       290.3      33.734      317.25      201.04      216.93      115.12      30.017      218.29      128.76      170.18],"[1634, 69]"
"Chelsea vs. Liverpool Match Report – Sunday September 22, 2019",30,Roberto Firmino,Liverpool,0.27,6.0,Head,Andrew Robertson,Pass (Live),./image/train/102.png,./inference/cropped/train/102_match_cropped.png,./inference/output/train/102_match_mapped.png,1725.5335406766221,72.42610327015535,[      730.3      349.16         252      599.81      213.71      1030.6      667.97      556.56      69.354      901.53      203.92      676.79      980.81],"[1645, -521]"
"Chelsea vs. Liverpool Match Report – Sunday September 22, 2019",71,N'Golo Kanté,Chelsea,0.04,21.0,Right Foot,César Azpilicueta,Pass (Live),./image/train/103.png,./inference/cropped/train/103_match_cropped.png,./inference/output/train/103_match_mapped.png,2018.3210844659975,86.25012843800822,[      539.8      610.61      659.78      494.95      364.36       463.7      369.48       138.7      414.56      390.74      429.41      425.73      651.77      374.42],"[2014, 132]"
"Arsenal vs. Aston Villa Match Report – Sunday September 22, 2019",20,John McGinn,Aston Villa,0.38,9.0,Left Foot,Anwar El Ghazi,Pass (Live),./image/train/104.png,./inference/cropped/train/104_match_cropped.png,./inference/output/train/104_match_mapped.png,88.23264701911646,54.6887865603668,[      397.4      467.47      438.55      267.23      412.67      168.43      97.129         183       323.6      127.35      382.56      162.54      58.523      527.77      76.276],"[72, 51]"
"Arsenal vs. Aston Villa Match Report – Sunday September 22, 2019",61,Wesley Moraes,Aston Villa,0.47,5.0,Right Foot,Jack Grealish,Pass (Live),./image/train/105.png,./inference/cropped/train/105_match_cropped.png,./inference/output/train/105_match_mapped.png,2147.4536083464063,79.42787539564313,[     626.57      580.94      414.16      644.03      496.24      362.12      451.15      466.18      416.39      539.42      300.57],"[2111, -394]"
"Sheffield United vs. Liverpool Match Report – Saturday September 28, 2019",70,Georginio Wijnaldum,Liverpool,0.05,20.0,Right Foot,Andrew Robertson,Pass (Live),./image/train/106.png,./inference/cropped/train/106_match_cropped.png,./inference/output/train/106_match_mapped.png,296.40006747637557,-36.90855875975589,[     602.59      687.98      453.19      320.92      486.36         482      402.24      325.48      338.29      271.06      433.46      709.41      591.63      367.53      424.63],"[-178, -237]"
